IDconv,ID,adj.P.Val,P.Value,t,B,logFC,ensembl_gene_id,hgnc_symbol
4600,4600_at,0.533,0.211,-1.2860698,-5.563003,-0.6155443,ENSG00000183486,MX2
4601,4601_at,0.221,0.0417,2.1538002,-4.233221,0.5167671,ENSG00000119950,MXI1
4602,4602_at,0.764,0.473,0.7284924,-6.10589,0.1307371,ENSG00000118513,MYB
4603,4603_at,0.957,0.879,-0.1535474,-6.359565,-0.0401058,ENSG00000185697,MYBL1
4604,4604_at,0.885,0.697,0.3942848,-6.293059,0.1163366,ENSG00000196091,MYBPC1
4605,4605_at,0.656,0.328,-0.9978177,-5.87809,-0.1824662,ENSG00000101057,MYBL2
4606,4606_at,0.609,0.278,-1.1115248,-5.762302,-0.2743067,ENSG00000086967,MYBPC2
4607,4607_at,0.83,0.585,0.5529662,-6.217722,0.0964009,ENSG00000134571,MYBPC3
4608,4608_at,0.263,0.0562,-2.0084414,-4.49065,-1.0871059,ENSG00000133055,MYBPH
4609,4609_at,0.27,0.0586,-1.9871517,-4.527311,-0.8539289,ENSG00000136997,MYC
4610,4610_at,0.937,0.815,-0.2362017,-6.343284,-0.036718,ENSG00000116990,MYCL
4613,4613_at,0.754,0.457,0.756989,-6.084964,0.1373448,ENSG00000134323,MYCN
4615,4615_at,0.0682,0.0061,-3.0116403,-2.505765,-1.2481679,ENSG00000172936,MYD88
4616,4616_at,0.593,0.262,1.1481004,-5.72267,0.3372847,ENSG00000099860,GADD45B
4617,4617_at,0.432,0.138,-1.5341164,-5.237334,-0.4416318,ENSG00000111049,MYF5
4618,4618_at,0.655,0.328,0.9997146,-5.876252,0.2378831,ENSG00000111046,MYF6
4619,4619_at,0.867,0.656,0.4512504,-6.268864,0.186162,ENSG00000109061,MYH1
4620,4620_at,0.872,0.669,0.4325584,-6.277157,0.1201182,ENSG00000125414,MYH2
4621,4621_at,0.902,0.735,-0.3427386,-6.312178,-0.0701541,ENSG00000109063,MYH3
4622,4622_at,0.613,0.282,-1.1016566,-5.772798,-0.2398135,ENSG00000264424,MYH4
4624,4624_at,0.891,0.712,0.3736194,-6.301041,0.0806703,ENSG00000197616,MYH6
4625,4625_at,0.799,0.531,-0.6364619,-6.168213,-0.1333098,ENSG00000092054,MYH7
4626,4626_at,0.857,0.634,0.4821882,-6.254382,0.0850914,ENSG00000133020,MYH8
4627,4627_at,0.134,0.0177,-2.5510104,-3.472654,-0.6078715,ENSG00000100345,MYH9
4628,4628_at,0.294,0.0678,-1.9138718,-4.651373,-0.4103979,ENSG00000133026,MYH10
4629,4629_at,0.21,0.0377,-2.2024037,-4.144477,-0.7067052,ENSG00000276480,MYH11
4629,4629_at,0.21,0.0377,-2.2024037,-4.144477,-0.7067052,ENSG00000133392,MYH11
4632,4632_at,0.861,0.643,0.470034,-6.260184,0.1755127,ENSG00000168530,MYL1
4633,4633_at,0.682,0.36,-0.9325932,-5.939341,-0.2715543,ENSG00000111245,MYL2
4634,4634_at,0.671,0.347,0.9588762,-5.915118,0.3234962,ENSG00000160808,MYL3
4635,4635_at,0.478,0.17,-1.4170469,-5.397032,-0.4015328,ENSG00000198336,MYL4
4636,4636_at,0.989,0.967,-0.0420673,-6.370598,-0.0157345,ENSG00000215375,MYL5
4637,4637_at,0.841,0.606,-0.5225088,-6.234098,-0.0574279,ENSG00000092841,MYL6
4638,4638_at,0.346,0.0906,-1.7645239,-4.893603,-0.2389504,ENSG00000065534,MYLK
4640,4640_at,0.78,0.5,0.6857754,-6.135821,0.116752,ENSG00000166866,MYO1A
4641,4641_at,0.0148,5.24e-4,-4.0120651,-0.212376,-0.8498393,ENSG00000197879,MYO1C
4642,4642_at,0.457,0.153,-1.4750565,-5.319207,-0.3573919,ENSG00000176658,MYO1D
4643,4643_at,0.63,0.3,-1.0604175,-5.815746,-0.2093623,ENSG00000157483,MYO1E
4644,4644_at,0.0755,0.00718,-2.9431112,-2.654369,-0.7409607,ENSG00000197535,MYO5A
4645,4645_at,0.323,0.0803,1.8274455,-4.79333,0.6282996,ENSG00000167306,MYO5B
4646,4646_at,0.418,0.129,1.573012,-5.181989,0.2448121,ENSG00000196586,MYO6
4647,4647_at,0.924,0.782,-0.2794531,-6.332027,-0.0457905,ENSG00000137474,MYO7A
4648,4648_at,0.241,0.0481,2.0842393,-4.357936,0.5748962,ENSG00000169994,MYO7B
4649,4649_at,0.262,0.0556,2.0134224,-4.482034,0.3749071,ENSG00000066933,MYO9A
4650,4650_at,0.00129,8.71e-6,-5.6442259,3.672829,-1.4455094,ENSG00000099331,MYO9B
4651,4651_at,0.446,0.146,-1.5047538,-5.278368,-0.3885591,ENSG00000145555,MYO10
4653,4653_at,0.584,0.255,-1.16744,-5.701252,-0.2456659,ENSG00000034971,MYOC
4654,4654_at,0.84,0.603,0.5270277,-6.231725,0.1058408,ENSG00000129152,MYOD1
4656,4656_at,0.789,0.516,-0.659125,-6.153615,-0.1545203,ENSG00000122180,MYOG
4659,4659_at,0.908,0.75,0.3225198,-6.318954,0.0662005,ENSG00000058272,PPP1R12A
4660,4660_at,0.0174,6.82e-4,3.9067532,-0.461379,0.7375838,ENSG00000077157,PPP1R12B
4661,4661_at,0.363,0.0993,1.7157505,-4.969489,0.4460566,ENSG00000276876,MYT1
4661,4661_at,0.363,0.0993,1.7157505,-4.969489,0.4460566,ENSG00000196132,MYT1
4664,4664_at,0.867,0.657,0.4503982,-6.26925,0.0754671,ENSG00000138386,NAB1
4665,4665_at,0.179,0.0286,-2.3306893,-3.904202,-0.5499952,ENSG00000166886,NAB2
4666,4666_at,0.445,0.145,1.5060375,-5.276588,0.3811016,ENSG00000196531,NACA
4668,4668_at,0.0114,3.41e-4,-4.1824787,0.192569,-0.9689985,ENSG00000198951,NAGA
4669,4669_at,0.497,0.183,-1.3715912,-5.456181,-0.2894823,ENSG00000108784,NAGLU
4670,4670_at,0.773,0.487,-0.7063812,-6.121599,-0.1053709,ENSG00000099783,HNRNPM
4671,4671_at,0.462,0.156,-1.4638509,-5.334443,-0.6188729,ENSG00000278613,NAIP
4671,4671_at,0.462,0.156,-1.4638509,-5.334443,-0.6188729,ENSG00000249437,NAIP
4671,4671_at,0.462,0.156,-1.4638509,-5.334443,-0.6188729,ENSG00000276068,NAIP
4673,4673_at,0.777,0.494,0.6942558,-6.130017,0.1258069,ENSG00000187109,NAP1L1
4674,4674_at,0.943,0.834,-0.2119115,-6.348783,-0.0803625,ENSG00000186462,NAP1L2
4675,4675_at,0.559,0.231,-1.2283413,-5.631743,-0.3092602,ENSG00000186310,NAP1L3
4676,4676_at,0.738,0.432,0.7991362,-6.052616,0.1488884,ENSG00000205531,NAP1L4
4676,4676_at,0.738,0.432,0.7991362,-6.052616,0.1488884,ENSG00000273562,NAP1L4
4677,4677_at,0.888,0.706,0.3824161,-6.297695,0.0626569,ENSG00000134440,NARS1
4678,4678_at,0.93,0.8,0.2567562,-6.338169,0.05622,ENSG00000132780,NASP
4680,4680_at,0.81,0.549,-0.6075179,-6.186138,-0.1672669,ENSG00000086548,CEACAM6
4681,4681_at,0.63,0.299,-1.0612561,-5.814887,-0.2174926,ENSG00000158747,NBL1
4682,4682_at,0.628,0.297,-1.0672311,-5.808752,-0.1907486,ENSG00000103274,NUBP1
4683,4683_at,0.778,0.496,-0.6911389,-6.132158,-0.0997715,ENSG00000104320,NBN
4684,4684_at,0.0431,0.00297,-3.3120875,-1.838367,-1.0939104,ENSG00000149294,NCAM1
4685,4685_at,0.135,0.0179,-2.5436281,-3.487473,-0.5902395,ENSG00000154654,NCAM2
4686,4686_at,0.405,0.122,1.6041265,-5.136913,0.2810445,ENSG00000136937,NCBP1
4688,4688_at,0.0982,0.011,-2.7608898,-3.041865,-1.325907,ENSG00000116701,NCF2
4689,4689_at,0.412,0.126,-1.5879527,-5.160432,-0.5495865,ENSG00000100365,NCF4
4689,4689_at,0.412,0.126,-1.5879527,-5.160432,-0.5495865,ENSG00000275990,NCF4
4690,4690_at,0.728,0.418,0.8239098,-6.032828,0.1827545,ENSG00000158092,NCK1
4691,4691_at,0.755,0.46,0.7513151,-6.089192,0.091201,ENSG00000115053,NCL
4692,4692_at,0.677,0.355,-0.94365,-5.929227,-0.1565459,ENSG00000288364,NDN
4692,4692_at,0.677,0.355,-0.94365,-5.929227,-0.1565459,ENSG00000182636,NDN
4693,4693_at,0.957,0.879,-0.1533436,-6.359596,-0.0238462,ENSG00000124479,NDP
4694,4694_at,0.301,0.0706,1.8933209,-4.685562,0.2304883,ENSG00000125356,NDUFA1
4695,4695_at,0.475,0.167,1.426115,-5.385038,0.2146871,ENSG00000131495,NDUFA2
4696,4696_at,0.83,0.586,0.552738,-6.217848,0.0781039,ENSG00000170906,NDUFA3
4696,4696_at,0.83,0.586,0.552738,-6.217848,0.0781039,ENSG00000278365,NDUFA3
4696,4696_at,0.83,0.586,0.552738,-6.217848,0.0781039,ENSG00000276766,NDUFA3
4696,4696_at,0.83,0.586,0.552738,-6.217848,0.0781039,ENSG00000273642,NDUFA3
4696,4696_at,0.83,0.586,0.552738,-6.217848,0.0781039,ENSG00000275724,NDUFA3
4696,4696_at,0.83,0.586,0.552738,-6.217848,0.0781039,ENSG00000276220,NDUFA3
4696,4696_at,0.83,0.586,0.552738,-6.217848,0.0781039,ENSG00000274359,NDUFA3
4696,4696_at,0.83,0.586,0.552738,-6.217848,0.0781039,ENSG00000276061,NDUFA3
4696,4696_at,0.83,0.586,0.552738,-6.217848,0.0781039,ENSG00000275605,NDUFA3
4696,4696_at,0.83,0.586,0.552738,-6.217848,0.0781039,ENSG00000277722,NDUFA3
4697,4697_at,0.107,0.0125,2.7039251,-3.160529,0.6334046,ENSG00000189043,NDUFA4
4698,4698_at,0.331,0.0836,1.8065572,-4.82691,0.3225882,ENSG00000128609,NDUFA5
4700,4700_at,0.422,0.132,1.5602426,-5.200282,0.240062,ENSG00000277365,NDUFA6
4700,4700_at,0.422,0.132,1.5602426,-5.200282,0.240062,ENSG00000184983,NDUFA6
4700,4700_at,0.422,0.132,1.5602426,-5.200282,0.240062,ENSG00000273397,NDUFA6
4700,4700_at,0.422,0.132,1.5602426,-5.200282,0.240062,ENSG00000281013,NDUFA6
4700,4700_at,0.422,0.132,1.5602426,-5.200282,0.240062,ENSG00000272765,NDUFA6
4701,4701_at,0.855,0.63,0.4877855,-6.251662,0.0844776,ENSG00000267855,NDUFA7
4702,4702_at,0.6,0.269,-1.1324019,-5.739821,-0.2026251,ENSG00000119421,NDUFA8
4703,4703_at,0.793,0.523,0.6489153,-6.160252,0.1613178,ENSG00000183091,NEB
4704,4704_at,0.871,0.667,-0.4355904,-6.275835,-0.0726018,ENSG00000139180,NDUFA9
4705,4705_at,0.68,0.358,0.9381369,-5.934283,0.1629977,ENSG00000130414,NDUFA10
4706,4706_at,0.586,0.257,1.1626221,-5.706618,0.1580495,ENSG00000004779,NDUFAB1
4707,4707_at,0.033,0.00189,3.4960233,-1.419035,0.4348846,ENSG00000183648,NDUFB1
4708,4708_at,0.708,0.39,0.8756782,-5.989647,0.0970045,ENSG00000090266,NDUFB2
4709,4709_at,0.365,0.1,1.7120656,-4.975156,0.3029096,ENSG00000119013,NDUFB3
4710,4710_at,0.467,0.16,1.4489998,-5.354486,0.2168831,ENSG00000065518,NDUFB4
4711,4711_at,0.947,0.843,-0.1996314,-6.351336,-0.0360664,ENSG00000136521,NDUFB5
4712,4712_at,0.227,0.0436,2.1325355,-4.271636,0.3916543,ENSG00000165264,NDUFB6
4713,4713_at,0.671,0.346,-0.9605752,-5.913531,-0.1548336,ENSG00000099795,NDUFB7
4714,4714_at,0.957,0.879,0.1537025,-6.35954,0.0247049,ENSG00000166136,NDUFB8
4715,4715_at,0.987,0.958,0.0534639,-6.370047,0.0097763,ENSG00000147684,NDUFB9
4716,4716_at,0.824,0.575,-0.5682208,-6.20918,-0.088098,ENSG00000140990,NDUFB10
4717,4717_at,0.387,0.112,1.6489312,-5.070774,0.2431559,ENSG00000109390,NDUFC1
4719,4719_at,0.211,0.0379,2.1991196,-4.150514,0.3752493,ENSG00000283447,NDUFS1
4719,4719_at,0.211,0.0379,2.1991196,-4.150514,0.3752493,ENSG00000023228,NDUFS1
4720,4720_at,0.991,0.972,-0.0353461,-6.370862,-0.0065414,ENSG00000158864,NDUFS2
4722,4722_at,0.52,0.2,1.3173317,-5.524639,0.224809,ENSG00000213619,NDUFS3
4722,4722_at,0.52,0.2,1.3173317,-5.524639,0.224809,ENSG00000285387,NDUFS3
4723,4723_at,0.876,0.678,-0.4204905,-6.282327,-0.0762901,ENSG00000167792,NDUFV1
4724,4724_at,0.375,0.106,1.6830887,-5.019389,0.2878737,ENSG00000164258,NDUFS4
4725,4725_at,0.891,0.713,0.3724732,-6.301471,0.0637441,ENSG00000168653,NDUFS5
4726,4726_at,0.48,0.171,-1.411537,-5.404288,-0.2229566,ENSG00000145494,NDUFS6
4728,4728_at,0.34,0.0877,-1.7815439,-4.866741,-0.3018093,ENSG00000110717,NDUFS8
4729,4729_at,0.556,0.229,1.2355876,-5.623265,0.2882246,ENSG00000178127,NDUFV2
4731,4731_at,0.883,0.692,-0.4004531,-6.290594,-0.0742089,ENSG00000160194,NDUFV3
4733,4733_at,0.907,0.748,-0.32464,-6.318263,-0.0708683,ENSG00000185721,DRG1
4734,4734_at,0.525,0.204,1.3057896,-5.538896,0.2439055,ENSG00000069869,NEDD4
4735,4735_at,0.459,0.155,-1.4696971,-5.326506,-0.203663,ENSG00000168385,SEPTIN2
4738,4738_at,0.614,0.283,1.0989163,-5.775698,0.155989,ENSG00000285246,NEDD8
4738,4738_at,0.614,0.283,1.0989163,-5.775698,0.155989,ENSG00000129559,NEDD8
4739,4739_at,6.99e-4,2.9e-6,6.0939667,4.716091,1.180747,ENSG00000111859,NEDD9
4741,4741_at,0.666,0.34,-0.9734222,-5.901446,-0.4157686,ENSG00000104722,NEFM
4744,4744_at,0.743,0.439,-0.7864217,-6.062549,-0.1635299,ENSG00000100285,NEFH
4745,4745_at,0.838,0.599,-0.5326633,-6.228739,-0.5011113,ENSG00000165973,NELL1
4747,4747_at,0.447,0.147,-1.4992698,-5.28596,-0.5977716,ENSG00000277586,NEFL
4750,4750_at,0.749,0.45,0.7689274,-6.07597,0.166412,ENSG00000137601,NEK1
4751,4751_at,0.521,0.201,-1.3148872,-5.527667,-0.3354133,ENSG00000117650,NEK2
4752,4752_at,0.317,0.0776,1.8449057,-4.765041,0.4878187,ENSG00000136098,NEK3
4753,4753_at,0.953,0.862,0.1763384,-6.355763,0.0255282,ENSG00000184613,NELL2
4756,4756_at,0.939,0.824,-0.225443,-6.345793,-0.0441646,ENSG00000067141,NEO1
4758,4758_at,0.201,0.0348,-2.2394793,-4.075921,-0.4605295,ENSG00000227315,NEU1
4758,4758_at,0.201,0.0348,-2.2394793,-4.075921,-0.4605295,ENSG00000204386,NEU1
4758,4758_at,0.201,0.0348,-2.2394793,-4.075921,-0.4605295,ENSG00000227129,NEU1
4758,4758_at,0.201,0.0348,-2.2394793,-4.075921,-0.4605295,ENSG00000234846,NEU1
4758,4758_at,0.201,0.0348,-2.2394793,-4.075921,-0.4605295,ENSG00000223957,NEU1
4758,4758_at,0.201,0.0348,-2.2394793,-4.075921,-0.4605295,ENSG00000184494,NEU1
4758,4758_at,0.201,0.0348,-2.2394793,-4.075921,-0.4605295,ENSG00000228691,NEU1
4758,4758_at,0.201,0.0348,-2.2394793,-4.075921,-0.4605295,ENSG00000234343,NEU1
4759,4759_at,0.685,0.364,0.9257632,-5.945533,0.1470927,ENSG00000115488,NEU2
4760,4760_at,0.253,0.0523,2.0440476,-4.42873,0.4298967,ENSG00000162992,NEUROD1
4761,4761_at,0.921,0.777,-0.2870567,-6.329854,-0.0457851,ENSG00000171532,NEUROD2
4762,4762_at,0.912,0.758,0.3118144,-6.322377,0.0612717,ENSG00000181965,NEUROG1
4763,4763_at,0.961,0.888,-0.1421484,-6.361269,-0.0252712,ENSG00000196712,NF1
4771,4771_at,0.0123,3.92e-4,-4.1270168,0.060544,-0.8517805,ENSG00000186575,NF2
4772,4772_at,0.026,0.00129,-3.6518883,-1.05861,-1.0311802,ENSG00000131196,NFATC1
4773,4773_at,0.00917,2.31e-4,-4.3375739,0.562682,-1.1081203,ENSG00000101096,NFATC2
4774,4774_at,0.904,0.74,0.335539,-6.314637,0.0780949,ENSG00000162599,NFIA
4775,4775_at,0.229,0.0443,2.1243008,-4.286445,0.3705149,ENSG00000072736,NFATC3
4776,4776_at,0.478,0.17,-1.4167561,-5.397415,-0.3172633,ENSG00000100968,NFATC4
4776,4776_at,0.478,0.17,-1.4167561,-5.397415,-0.3172633,ENSG00000285485,NFATC4
4778,4778_at,0.161,0.024,-2.4127903,-3.746059,-0.5354918,ENSG00000123405,NFE2
4779,4779_at,0.485,0.175,-1.399512,-5.420042,-0.2461582,ENSG00000082641,NFE2L1
4780,4780_at,0.986,0.955,-0.0566029,-6.369872,-0.0065082,ENSG00000116044,NFE2L2
4781,4781_at,0.0859,0.00882,2.8550285,-2.843124,0.631857,ENSG00000147862,NFIB
4782,4782_at,0.0127,4.09e-4,-4.1101557,0.020448,-0.8885635,ENSG00000141905,NFIC
4783,4783_at,0.0133,4.48e-4,4.0744777,-0.064325,1.1680207,ENSG00000165030,NFIL3
4784,4784_at,0.0123,3.92e-4,-4.127894,0.06263,-1.2280233,ENSG00000008441,NFIX
4790,4790_at,0.106,0.0123,-2.7096175,-3.148727,-0.6604597,ENSG00000109320,NFKB1
4791,4791_at,0.0172,6.63e-4,-3.9180661,-0.434684,-0.8093874,ENSG00000077150,NFKB2
4792,4792_at,0.0189,7.78e-4,3.8542303,-0.585132,0.610861,ENSG00000100906,NFKBIA
4793,4793_at,0.268,0.058,-1.9925518,-4.518038,-0.3926697,ENSG00000104825,NFKBIB
4793,4793_at,0.268,0.058,-1.9925518,-4.518038,-0.3926697,ENSG00000282905,NFKBIB
4794,4794_at,0.00844,2e-4,-4.3949371,0.699831,-1.0808516,ENSG00000146232,NFKBIE
4795,4795_at,0.584,0.255,-1.1669911,-5.701753,-0.2021204,ENSG00000236346,NFKBIL1
4795,4795_at,0.584,0.255,-1.1669911,-5.701753,-0.2021204,ENSG00000206440,NFKBIL1
4795,4795_at,0.584,0.255,-1.1669911,-5.701753,-0.2021204,ENSG00000235125,NFKBIL1
4795,4795_at,0.584,0.255,-1.1669911,-5.701753,-0.2021204,ENSG00000234530,NFKBIL1
4795,4795_at,0.584,0.255,-1.1669911,-5.701753,-0.2021204,ENSG00000204498,NFKBIL1
4795,4795_at,0.584,0.255,-1.1669911,-5.701753,-0.2021204,ENSG00000236196,NFKBIL1
4795,4795_at,0.584,0.255,-1.1669911,-5.701753,-0.2021204,ENSG00000227565,NFKBIL1
4796,4796_at,0.425,0.134,-1.5526676,-5.211077,-0.2905651,ENSG00000160949,TONSL
4798,4798_at,0.917,0.77,0.296052,-6.327208,0.0515462,ENSG00000170322,NFRKB
4799,4799_at,0.498,0.184,-1.368886,-5.45965,-0.4100029,ENSG00000086102,NFX1
4800,4800_at,0.605,0.274,1.1204406,-5.752747,0.2456839,ENSG00000001167,NFYA
4801,4801_at,0.829,0.584,0.5558391,-6.21613,0.1221601,ENSG00000120837,NFYB
4802,4802_at,0.447,0.147,1.501392,-5.283025,0.3091303,ENSG00000066136,NFYC
4803,4803_at,0.521,0.201,1.3151705,-5.527317,0.7101427,ENSG00000134259,NGF
4804,4804_at,0.892,0.714,0.3713224,-6.301902,0.0977428,ENSG00000064300,NGFR
4807,4807_at,0.807,0.545,-0.6143188,-6.181998,-0.1225444,ENSG00000171786,NHLH1
4808,4808_at,0.611,0.28,-1.1062856,-5.767885,-0.1786049,ENSG00000177551,NHLH2
4809,4809_at,0.837,0.597,-0.5358024,-6.227061,-0.0872945,ENSG00000100138,SNU13
4810,4810_at,0.648,0.32,1.0168887,-5.859464,0.3175017,ENSG00000188158,NHS
4811,4811_at,0.0609,0.00511,-3.0863192,-2.34219,-0.8751865,ENSG00000116962,NID1
4814,4814_at,0.323,0.08,-1.8294449,-4.790101,-0.4347256,ENSG00000131669,NINJ1
4815,4815_at,0.203,0.0356,-2.2285888,-4.096134,-0.6380986,ENSG00000171840,NINJ2
4817,4817_at,0.87,0.663,0.4415726,-6.273201,0.126297,ENSG00000158793,NIT1
4818,4818_at,0.0798,0.00789,-2.9024422,-2.741844,-1.5428959,ENSG00000105374,NKG7
4820,4820_at,0.00243,2.49e-5,5.2223891,2.677315,1.5957088,ENSG00000114857,NKTR
4821,4821_at,0.618,0.287,-1.0898298,-5.785266,-0.1748236,ENSG00000125820,NKX2-2
4824,4824_at,0.401,0.12,-1.6138125,-5.122738,-0.3744258,ENSG00000167034,NKX3-1
4825,4825_at,0.833,0.59,0.5466351,-6.2212,0.0848119,ENSG00000163623,NKX6-1
4826,4826_at,0.724,0.412,-0.8351571,-6.023657,-0.217485,ENSG00000053438,NNAT
4828,4828_at,0.633,0.303,-1.0533908,-5.822916,-0.3582027,ENSG00000197696,NMB
4829,4829_at,0.311,0.075,-1.8622934,-4.736671,-0.4539907,ENSG00000135577,NMBR
4830,4830_at,0.697,0.377,-0.9007956,-5.96781,-0.2330082,ENSG00000239672,NME1
4831,4831_at,0.322,0.0795,-1.8324494,-4.785243,-0.7528255,ENSG00000243678,NME2
4832,4832_at,0.309,0.0742,-1.8681131,-4.727132,-0.4552719,ENSG00000103024,NME3
4833,4833_at,0.543,0.218,-1.2647469,-5.588713,-0.2843307,ENSG00000103202,NME4
4835,4835_at,0.0634,0.00545,3.0591877,-2.401809,0.9177635,ENSG00000124588,NQO2
4836,4836_at,0.315,0.0767,-1.8514056,-4.754459,-0.3056943,ENSG00000136448,NMT1
4837,4837_at,0.661,0.334,-0.9869957,-5.888517,-0.581501,ENSG00000166741,NNMT
4838,4838_at,0.996,0.987,0.0160326,-6.371364,0.0042438,ENSG00000156574,NODAL
4839,4839_at,0.017,6.47e-4,-3.9280003,-0.411231,-1.0985129,ENSG00000111641,NOP2
4841,4841_at,0.676,0.353,-0.948256,-5.924981,-0.2248348,ENSG00000147140,NONO
4842,4842_at,0.985,0.953,-0.0599013,-6.369678,-0.0140908,ENSG00000089250,NOS1
4843,4843_at,0.65,0.322,1.0110346,-5.865216,0.1933097,ENSG00000007171,NOS2
4846,4846_at,0.126,0.0162,-2.5891131,-3.39579,-0.6384007,ENSG00000164867,NOS3
4848,4848_at,0.14,0.019,2.5191127,-3.536515,0.4395313,ENSG00000111596,CNOT2
4849,4849_at,0.0572,0.00466,-3.1250864,-2.256638,-0.6773407,ENSG00000088038,CNOT3
4849,4849_at,0.0572,0.00466,-3.1250864,-2.256638,-0.6773407,ENSG00000275979,CNOT3
4849,4849_at,0.0572,0.00466,-3.1250864,-2.256638,-0.6773407,ENSG00000276082,CNOT3
4849,4849_at,0.0572,0.00466,-3.1250864,-2.256638,-0.6773407,ENSG00000274176,CNOT3
4849,4849_at,0.0572,0.00466,-3.1250864,-2.256638,-0.6773407,ENSG00000274941,CNOT3
4849,4849_at,0.0572,0.00466,-3.1250864,-2.256638,-0.6773407,ENSG00000277615,CNOT3
4849,4849_at,0.0572,0.00466,-3.1250864,-2.256638,-0.6773407,ENSG00000277600,CNOT3
4849,4849_at,0.0572,0.00466,-3.1250864,-2.256638,-0.6773407,ENSG00000274616,CNOT3
4849,4849_at,0.0572,0.00466,-3.1250864,-2.256638,-0.6773407,ENSG00000273943,CNOT3
4849,4849_at,0.0572,0.00466,-3.1250864,-2.256638,-0.6773407,ENSG00000277114,CNOT3
4850,4850_at,0.86,0.64,-0.4743262,-6.258152,-0.0795309,ENSG00000080802,CNOT4
4851,4851_at,0.00106,6.15e-6,-5.7855759,4.00298,-1.433158,ENSG00000148400,NOTCH1
4852,4852_at,0.197,0.0337,2.2548078,-4.047364,0.4674485,ENSG00000122585,NPY
4853,4853_at,0.197,0.0338,-2.2537242,-4.049386,-0.5267898,ENSG00000134250,NOTCH2
4854,4854_at,0.571,0.242,-1.2012635,-5.663032,-0.3673285,ENSG00000074181,NOTCH3
4855,4855_at,0.0595,0.00494,-3.1006997,-2.310505,-0.6014928,ENSG00000204301,NOTCH4
4855,4855_at,0.0595,0.00494,-3.1006997,-2.310505,-0.6014928,ENSG00000206312,NOTCH4
4855,4855_at,0.0595,0.00494,-3.1006997,-2.310505,-0.6014928,ENSG00000238196,NOTCH4
4855,4855_at,0.0595,0.00494,-3.1006997,-2.310505,-0.6014928,ENSG00000234876,NOTCH4
4855,4855_at,0.0595,0.00494,-3.1006997,-2.310505,-0.6014928,ENSG00000223355,NOTCH4
4855,4855_at,0.0595,0.00494,-3.1006997,-2.310505,-0.6014928,ENSG00000235396,NOTCH4
4855,4855_at,0.0595,0.00494,-3.1006997,-2.310505,-0.6014928,ENSG00000232339,NOTCH4
4856,4856_at,0.925,0.789,0.2711775,-6.334326,0.1079496,ENSG00000136999,CCN3
4857,4857_at,0.545,0.22,1.2609524,-5.593249,0.3708768,ENSG00000139910,NOVA1
4858,4858_at,0.211,0.0381,-2.1963378,-4.155623,-0.6593044,ENSG00000104967,NOVA2
4860,4860_at,0.777,0.495,0.6937996,-6.130331,0.2340465,ENSG00000198805,PNP
4861,4861_at,0.577,0.249,-1.1830398,-5.683745,-0.2183243,ENSG00000130751,NPAS1
4862,4862_at,0.713,0.398,-0.8615783,-6.001653,-0.3729743,ENSG00000170485,NPAS2
4863,4863_at,0.574,0.245,1.1917056,-5.67393,0.2282946,ENSG00000149308,NPAT
4864,4864_at,0.288,0.0655,-1.9315537,-4.621743,-0.489482,ENSG00000141458,NPC1
4867,4867_at,0.219,0.0407,2.1656453,-4.211713,0.6784051,ENSG00000144061,NPHP1
4868,4868_at,0.669,0.344,-0.9652881,-5.909115,-0.3587975,ENSG00000161270,NPHS1
4869,4869_at,0.964,0.895,0.1340023,-6.362407,0.0333263,ENSG00000181163,NPM1
4878,4878_at,0.939,0.823,-0.2268181,-6.345479,-0.0529234,ENSG00000175206,NPPA
4879,4879_at,0.691,0.37,-0.9138945,-5.956193,-0.1551632,ENSG00000120937,NPPB
4880,4880_at,0.871,0.668,0.4339561,-6.276549,0.0775479,ENSG00000163273,NPPC
4881,4881_at,0.277,0.0612,-1.9654592,-4.564381,-0.4329301,ENSG00000169418,NPR1
4882,4882_at,0.303,0.0714,-1.8878815,-4.694567,-0.5446409,ENSG00000159899,NPR2
4883,4883_at,0.849,0.62,-0.5031491,-6.244036,-0.134543,ENSG00000113389,NPR3
4884,4884_at,0.416,0.128,-1.5752991,-5.178699,-0.2686934,ENSG00000171246,NPTX1
4885,4885_at,0.387,0.112,-1.6517971,-5.066494,-0.3474443,ENSG00000106236,NPTX2
4886,4886_at,0.255,0.0533,2.0347219,-4.44502,0.4920685,ENSG00000164128,NPY1R
4887,4887_at,0.828,0.583,0.5567176,-6.215642,0.0953811,ENSG00000185149,NPY2R
4888,4888_at,0.531,0.209,1.2920101,-5.555775,0.6394946,ENSG00000226306,NPY6R
4889,4889_at,0.982,0.946,0.0679981,-6.369154,0.0175524,ENSG00000164129,NPY5R
4891,4891_at,0.239,0.0475,2.0902741,-4.347226,0.5847329,ENSG00000110911,SLC11A2
4892,4892_at,0.891,0.711,-0.3753624,-6.300384,-0.0717056,ENSG00000197893,NRAP
4893,4893_at,0.0393,0.00256,-3.3730618,-1.700157,-0.5578162,ENSG00000213281,NRAS
4897,4897_at,0.541,0.217,1.2684594,-5.584264,0.3672126,ENSG00000091129,NRCAM
4898,4898_at,0.957,0.879,-0.15424,-6.359457,-0.0242808,ENSG00000078618,NRDC
4899,4899_at,0.777,0.493,0.695859,-6.128912,0.1824413,ENSG00000106459,NRF1
4900,4900_at,0.0222,0.00102,-3.7444527,-0.842708,-1.1970953,ENSG00000154146,NRGN
